Property Flooding / Grading,Inspections,E-Mail,2020-02-24 12:58,4##,ELINOR,WARD 7
Property Flooding / Grading,Inspections,Phone,2019-11-01 14:21,4##,CARLING,WARD 6
Property Flooding / Grading,Inspections,Phone,2019-11-25 14:19,7##,ROSELAND,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-07-06 13:24,27##,LLOYD GEORGE,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-04-09 14:36,13##,WINDERMERE,WARD 4
Property Flooding / Grading,Inspections,Phone,2016-03-14 16:10,35##,DANDURAND,WARD 1
Property Flooding / Grading,Inspections,Phone,2017-11-20 11:44,46##,JOY,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-03-29 10:33,54##,LYNDON,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-04-06 9:19,17##,MARK,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-02-20 15:22,37##,MAGUIRE,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-02-20 13:18,26##,ALEXANDRA,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-01-11 12:34,31##,WOODLAWN,WARD 9
Property Flooding / Grading,Inspections,Phone,2016-06-07 13:58,23##,DONNA,WARD 1
Property Flooding / Grading,Inspections,Phone,2017-11-21 10:16,9##,FORD,WARD 6
Property Flooding / Grading,Inspections,Phone,2017-09-06 14:49,39##,RIBERDY,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-02-23 8:37,14##,NORMAN,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-02-08 8:28,12##,AUBIN,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-02-20 12:50,27##,ALEXANDRA,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-11-28 15:18,18##,HALL,WARD 4
Property Flooding / Grading,Inspections,Phone,2017-08-31 15:41,6##,CHARLES,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-10-18 9:35,8##,ELLROSE,WARD 5
Property Flooding / Grading,Inspections,Phone,2017-11-16 15:14,93##,ALTEN,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-01-03 16:37,9##,HOMEDALE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-01-11 14:19,9##,BELLAGIO,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-01-10 16:57,15##,PILLETTE,WARD 8
Property Flooding / Grading,Inspections,E-Mail,2018-01-05 8:46,7##,VIMY,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-01-22 13:16,2##,GROVE,WARD 3
Property Flooding / Grading,Inspections,Phone,2017-10-20 9:25,17##,GATE,WARD 8
Property Flooding / Grading,Inspections,Phone,2017-01-12 13:56,12##,MATTHEW BRADY,WARD 6
Property Flooding / Grading,Inspections,Phone,2017-07-12 15:54,10##,RENDEZVOUS,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-01-16 16:23,2##,JEFFERSON,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-01-29 9:41,13##,MCKAY,WARD 2
Property Flooding / Grading,Inspections,Phone,2017-09-12 13:52,16##,ST CLAIR,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-08-15 11:19,20##,LORAINE,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-01-12 14:42,9##,JEFFERSON,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-01-24 11:00,8##,PRADO,WARD 6
Property Flooding / Grading,Inspections,Phone,2017-05-31 12:59,9##,JARVIS,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-20 10:19,4##,KENNEDY,WARD 1
Property Flooding / Grading,Inspections,Ward Meeting,2017-10-11 20:17,24##,RANKIN,WARD 10
Property Flooding / Grading,Inspections,Web Intake,2017-08-30 15:16, , ,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-01-26 11:10,25##,TURNER,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-02-20 8:24,21##,DOUGALL,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-02-20 9:18,15##,LINCOLN,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-02-20 10:29,11##,REEDMERE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-20 12:09,3##,ST JOHN,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-20 12:42,65##,RIVERSIDE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-20 13:19,29##,MCROBBIE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-20 14:00,2##,VILLAIRE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-20 14:04,30##,CHURCH,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-02-20 15:35,9##,EDWARD,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-21 8:46,9##,ST PAUL,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-21 9:42,2##,CAMPBELL,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-02-21 10:04,25##,MCKAY,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-02-21 10:45,49##,SEMINOLE,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-02-21 10:46,17##,ST LUKE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-02-21 11:00,8##,ST MARY'S,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-21 11:35,107##,EASTCOURT,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-21 11:42,11##,DOT,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-02-21 11:54,30##,WOODLAND,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-02-21 12:37,4##,PARK,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-02-21 14:47,12##,HURON CHURCH,WARD 2
Property Flooding / Grading,Inspections,Phone,2017-08-31 16:33,14##,NORMAN,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-03-02 16:26,16##,ONTARIO,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-03-06 14:33,26##,MEIGHEN,WARD 5
Property Flooding / Grading,Inspections,Phone,2016-06-10 15:50,46##,OSAKA,WARD 9
Property Flooding / Grading,Inspections,Phone,2016-10-11 8:24,39##,ZANZIBAR,WARD 9
Property Flooding / Grading,Inspections,Phone,2017-03-31 18:49,34##,WOODLAWN,WARD 9
Property Flooding / Grading,Inspections,Phone,2017-04-07 9:17,961##,42,WARD 9
Property Flooding / Grading,Inspections,E-Mail,2018-01-24 13:18,4##,MARTINIQUE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-23 13:01,990##,TECUMSEH,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-28 11:56,5##,BERTHA,WARD 7
Property Flooding / Grading,Inspections,Phone,2016-04-29 12:09,32##,RANDOLPH,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-04-29 12:08,32##,RANKIN,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-02-22 13:23,17##,ST LUKE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-03-08 12:11,38##,PRAIRIE,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-03-01 16:13,9##,JARVIS,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-03-20 9:18,2##,CAMPBELL,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-02-26 16:54,13##,MOY,WARD 4
Property Flooding / Grading,Inspections,E-Mail,2017-07-24 15:24,95##,RIDGE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-28 12:34,19##,WESTMINSTER,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-03-21 15:36,94##,ALTEN,WARD 7
Property Flooding / Grading,Inspections,Phone,2016-04-20 17:37,31##,ACADEMY,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-07-18 10:51,32##,MORRIS,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-07-29 14:45,42##,PIONEER,WARD 1
Property Flooding / Grading,Inspections,Phone,2017-04-06 15:50,6##,TALBOT,WARD 1
Property Flooding / Grading,Inspections,Phone,2015-12-29 10:37,30##,ASKIN,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-05-04 18:06,5##,CHRISTINA,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-05-20 11:58,26##,SORRENTO,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-08-02 10:43,10##,LAKE LAGUNA,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-03-01 12:28,31##,WACHNA,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-04-24 9:51, ,WINTER,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-14 9:10,23##,MARK,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-05-14 9:19,4##,CAMERON,WARD 2
Property Flooding / Grading,Inspections,Phone,2017-03-31 9:01,30##,AVONDALE,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-03-30 10:58,36##,ROCKWELL,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-07-07 9:49,31##,RANDOLPH,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-07-26 15:51,46##,HOWARD,WARD 1
Property Flooding / Grading,Inspections,Phone,2016-08-24 14:24,41##,ROSELAND,WARD 1
Property Flooding / Grading,Inspections,Phone,2017-04-10 11:23,40##,MOUNT ROYAL,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-02-26 9:27,9##,JARVIS,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-03-23 9:35,50##,WYANDOTTE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-06-26 16:40,14##,COUSINEAU,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-04-24 8:43,1##,CAMPBELL,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-04-09 10:35,30##,SUFFOLK,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-04-24 10:00,1##,CAMPBELL,WARD 2
Property Flooding / Grading,Inspections,Phone,2017-12-12 8:47,4##,FAIRVIEW,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-04-04 10:09,21##,AMY LYNN PARK,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-03-26 13:53,28##,DANDURAND,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-03-29 15:02,29##,TURNER,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-03-24 11:32,32##,MCKAY,WARD 1
Property Flooding / Grading,Inspections,Phone,2017-03-24 13:03,6##,RODFAM,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-04-23 15:53,114##,CORMORANT,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-03-19 15:29,23##,CHANDLER,WARD 5
Property Flooding / Grading,Inspections,Phone,2017-12-04 11:36,39##,BORRELLI,WARD 1
Property Flooding / Grading,Inspections,Phone,2017-10-19 10:41,974##,ROCKWELL,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-12-20 10:10,14##,ARTHUR,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-02-22 8:56,11##,GARDEN COURT,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-04-16 8:59,35##,BYNG,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-04-10 13:11,38##,PRAIRIE,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-04-16 12:20,8##,PRADO,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-04-04 10:26,13##,MONTICELLO,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-05-03 9:03,18##,PILLETTE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-04-10 12:37,17##,WESTMINSTER,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-04-16 9:10,24##,CHANDLER,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-04-17 8:16,8##,YPRES,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-04-19 13:36,9##,IMPERIAL,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-07 10:56,25##,GAIL,WARD 4
Property Flooding / Grading,Inspections,Phone,2017-04-18 9:09,16##,VILLA MARIA,WARD 1
Property Flooding / Grading,Inspections,E-Mail,2018-04-16 14:01,15##,ST CLAIR,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-04-25 13:49,19##,ELLROSE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-05-18 11:19,8##,PRADO,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-04-18 11:36,23##,GRAND MARAIS,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-01 16:01,15##,ROSSINI,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-01-29 9:31,76##,RIVERSIDE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-02-28 14:18,20##,LONGFELLOW,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-05-03 9:10,1##,EVELEIGH,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-06-04 9:54,4##,LORI,WARD 6
Property Flooding / Grading,Inspections,E-Mail,2016-03-14 11:58,35##,ACADEMY,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-05 15:34,13##,BRIDGE,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-05-03 10:06,28##,ACADEMY,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-05-22 16:00,32##,TURNER,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-05-02 15:14,13##,CALVERT,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-05-10 15:31,24##,MEIGHEN,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-05-23 9:16,2##,FORD,WARD 6
Property Flooding / Grading,Inspections,Phone,2017-11-22 10:14,36##,BIRCH,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-05-17 15:42,32##,LONGFELLOW,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-01 16:25,17##,LANGLOIS,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-01-22 10:46,10##,LANGLOIS,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-04-16 13:23,15##,DROUILLARD,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-04-16 13:53,29##,LOEBACH,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-04-24 10:30,1##,CAMPBELL,WARD 2
Property Flooding / Grading,Inspections,E-Mail,2018-04-30 8:30,43##,WEST,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-22 12:32,10##,HICKORY,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-05-30 11:35,32##,LONGFELLOW,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-18 11:47,20##,MAGNOLIA,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-05-18 11:47,20##,MAGNOLIA,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-05-15 9:58,998##,WYANDOTTE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-05-09 10:19,14##,ARTHUR,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-05-22 8:52,35##,ROXBOROUGH,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-22 16:01,28##,ST PATRICK'S,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-05-14 11:12,37##,VICTORIA,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-05-16 15:43,32##,CLEMENCEAU,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-05-30 15:14,55##,SERVICE,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-06-04 9:04,18##,DACOTAH,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-05-14 10:25,997##,WYANDOTTE,WARD 7
Property Flooding / Grading,Inspections,E-Mail,2018-05-28 13:44,9##,CURRY,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-04-24 8:58,11##,SUMACH,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-07-11 15:37,43##,CENTRE LAKE,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-19 10:07,7##,CHARLES,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-07-09 11:12,34##,DOMINION,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-18 8:45,8##,RHOLAINE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-07-11 16:41,43##,CENTRE LAKE,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-04-04 14:31,21##,LONGFELLOW,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-04-25 12:06,21##,MARK,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-07-16 13:12,7##,TECUMSEH,WARD 3
Property Flooding / Grading,Inspections,Phone,2017-10-25 10:42,29##,BYNG,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-06-27 15:01,63##,WYANDOTTE,WARD 6
Property Flooding / Grading,Inspections,Web Intake,2018-06-07 8:38, , ,WARD 1
Property Flooding / Grading,Inspections,Web Intake,2018-06-01 14:00, , ,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-27 9:17,40##,LONGFELLOW,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-31 10:36,35##,CHARLEVOIX,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-05-28 10:33,31##,EVERTS,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-06-26 14:16,12##,LABADIE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-07-10 11:13,20##,MAGNOLIA,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-06-27 14:23,23##,ALEXIS,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-07-09 10:31,10##,FLORENCE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-07-03 8:07,22##,GATWICK,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-02-20 11:02,26##,JAMAICA,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-07-09 11:56,49##,TECUMSEH,WARD 8
Property Flooding / Grading,Inspections,Phone,2018-09-26 8:56,8##,GLIDDEN,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-09-26 9:31,15##,ALBERT,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-07-16 12:39,15##,HALLMARK,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-08-14 10:01,77##,COUNTY RD 42,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-09-26 12:51,29##,METCALFE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-09-27 12:02,21##,MCDOUGALL,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-09-27 11:41,11##,EDWARD,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-08-14 11:12,17##,HICKORY,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-09-10 9:21,10##,WESTMINSTER,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-09-20 11:08,10##,PIERRE,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-08-09 10:20,27##,JACOB,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-06-01 16:33,1##,CURRY,WARD 2
Property Flooding / Grading,Inspections,Phone,2016-05-03 12:35,10##,PARKVIEW,WARD 6
Property Flooding / Grading,Inspections,Phone,2016-08-25 17:01,84##,MENARD,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-09-04 10:40,992##,CATARAQUI,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-09-11 11:35,29##,ROBILLARD,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-08-15 16:00,13##,TECUMSEH,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-09-28 8:47,27##,ALEXIS,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-08-01 15:27,7##,PARENT,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-09-12 9:24,5##,CHURCH,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-09-12 12:27,13##,DOUGALL,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-09-26 8:58,58##,WYANDOTTE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-08-17 10:30,42##,ROSELAND,WARD 1
Property Flooding / Grading,Inspections,Phone,2015-09-01 15:08,17##,ELLROSE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-05-14 15:14,35##,WHITESIDE,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-08-29 12:18,4##,CAMERON,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-09-24 12:25,3##,GENEVIEVE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-05-17 8:38,10##,PIERRE,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-10-01 12:24,15##,ALBERT,WARD 5
Property Flooding / Grading,Inspections,Phone,2017-04-11 10:44,12##,MATTHEW BRADY,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-09-20 11:04,10##,BROOKVIEW,WARD 10
Property Flooding / Grading,Inspections,E-Mail,2018-09-24 10:05,978##,ALEXANDRA,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-11-24 11:54,3##,SOUTH,WARD 2
Property Flooding / Grading,Inspections,Phone,2017-12-29 12:00,10##,FELIX,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-10-04 12:07,25##,MELDRUM,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-10-04 16:51,18##,ST LUKE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-09-26 11:46,31##,VIRGINIA PARK,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-09-26 14:30,8##,MOY,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-09-18 13:20,9##,BRUCE,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-09-20 11:42,10##,EDWARD,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-09-24 10:57,7##,MARENTETTE,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-09-26 9:10,9##,OAK,WARD 3
Property Flooding / Grading,Inspections,Phone,2018-10-15 16:47,96##,CHESTNUT,WARD 7
Property Flooding / Grading,Inspections,Phone,2017-10-26 16:15,32##,ARPINO,WARD 7
Property Flooding / Grading,Inspections,Phone,2017-11-27 10:39,13##,ASPENSHORE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-08-01 13:23,31##,SEVILLE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-08-22 10:20,14##,ASPENSHORE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-09-25 11:01,15##,CYPRESS,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-05-28 9:00,998##,WYANDOTTE,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-10-30 10:20,4##,GRAND MARAIS,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-08-03 12:35,32##,MCROBBIE,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-09-17 11:10,22##,ALEXANDRA,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-09-27 13:58,15##,UNIVERSITY,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-10-31 15:29,8##,ELLROSE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-11-02 9:20,35##,GLENWOOD,WARD 1
Property Flooding / Grading,Inspections,E-Mail,2018-11-02 15:46,15##,ST CLAIR,WARD 10
Property Flooding / Grading,Inspections,Phone,2017-09-01 15:26,18##,CADILLAC,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-08-24 13:09,19##,ELLROSE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-09-20 13:57,25##,TURNER,WARD 4
Property Flooding / Grading,Inspections,Phone,2018-10-11 11:35,19##,CASTLETON,WARD 7
Property Flooding / Grading,Inspections,Phone,2018-10-11 10:28,9##,PILLETTE,WARD 5
Property Flooding / Grading,Inspections,Phone,2018-10-24 11:16,16##,SOUTHDALE,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-10-11 11:54,10##,GLIDDEN,WARD 6
Property Flooding / Grading,Inspections,Phone,2018-09-26 16:09,36##,BYNG,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-10-09 9:59,12##,HALL,WARD 4
Property Flooding / Grading,Inspections,E-Mail,2018-10-16 16:30,32##,DOMINION,WARD 1
Property Flooding / Grading,Inspections,Phone,2018-09-26 12:56,15##,RANKIN,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-11-09 15:06,7##,EUGENIE,WARD 10
Property Flooding / Grading,Inspections,Phone,2018-07-30 9:59,34##,HARRIS,WARD 2
Property Flooding / Grading,Inspections,Phone,2018-11-19 15:01,40##,SIXTH CONCESSION,WARD 9
Property Flooding / Grading,Inspections,Phone,2018-11-26 13:52,30##,LONGFELLOW,WARD 1
